Site_ID,Latitude,Longtiude,Date,Bout,Family,Genus,Specific_epithet,Sub_species,Variety,Abundance,Common_name
site_15,47.688,-122.254,7/7/15,Mid,Lamiaceae,Lavandula,NA,NA,NA,1,lavender
site_15,47.688,-122.254,7/7/15,Mid,Brassicaceae,Brassica,rapa,NA,nipposinica,1,mizuna
site_15,47.688,-122.254,5/25/15,Early,Rosaceae,Rubus,NA,NA,NA,4,raspberry
site_15,47.688,-122.254,7/7/15,Mid,Fabaceae,Lotus,cornicilatus,NA,NA,4,birdsfoottreffoil
site_15,47.688,-122.254,5/25/15,Early,Polemoniaceae,Phlox,NA,NA,NA,2,phlox
site_15,47.688,-122.254,5/25/15,Early,Rosaceae,Fragaria,NA,NA,NA,10,strawberry
site_15,47.688,-122.254,7/7/15,Mid,Violaceae,Viola,tricolor,NA,hortensis,1,pansy
site_15,47.688,-122.254,9/16/14,Late,Amaryllidaceae,Allium,schoenoprasum,NA,NA,5,chives
site_15,47.688,-122.254,5/25/15,Early,Asteraceae,Centaurea,cyanus,NA,NA,5,bachelorsbutton
site_15,47.688,-122.254,7/18/14,Mid,Asteraceae,Zinnia,NA,NA,NA,8,zinnia
site_15,47.688,-122.254,7/18/14,Mid,Apiaceae,Anethum,graveolens,NA,NA,6,dill
site_16,47.526,-122.333,7/15/14,Mid,Asteraceae,Taraxacum,NA,NA,NA,2,dandelion
site_16,47.526,-122.333,9/23/15,Late,Amaranthaceae,Amaranthus,palmeri,NA,NA,7,pigweed
site_16,47.526,-122.333,7/15/14,Mid,Lamiaceae,Lamium,amplexicaule,NA,NA,30,henbit
site_16,47.526,-122.333,9/23/15,Late,Cucurbitaceae,Cucumis,sativus,NA,NA,5,cucumber
site_16,47.526,-122.333,7/15/14,Mid,Brassicaceae,Capsella,bursa-pastoris,NA,NA,23,sheppardspurse
site_16,47.526,-122.333,7/15/14,Mid,Fabaceae,Trifolium,pratense,NA,NA,3,redclover
site_16,47.526,-122.333,9/23/15,Late,Polygonaceae,Polygonum,NA,NA,NA,3,smartweed
site_16,47.526,-122.333,7/2/15,Mid,Fabaceae,Phaseolus,coccineus,NA,NA,26,polebean
site_16,47.526,-122.333,9/23/15,Late,Solanaceae,Solanum,sarrachoides,NA,NA,3,hairynightshade
site_16,47.526,-122.333,7/15/14,Mid,Polygonaceae,Fagopyrum,esculentum,NA,NA,11,buckwheat
site_16,47.526,-122.333,7/15/14,Mid,Asteraceae,Sonchus,arvensis,NA,NA,6,pricklysowthistle
site_16,47.526,-122.333,5/16/14,Early,Amaryllidaceae,Allium,schoenoprasum,NA,NA,NA,chives
site_16,47.526,-122.333,7/15/14,Mid,Apiaceae,Coriandrum,sativum,NA,NA,33,cilantro
site_16,47.526,-122.333,9/23/15,Late,Fabaceae,Vicia,NA,NA,NA,3,vetch
site_16,47.526,-122.333,7/15/14,Mid,Solanaceae,Solanum,lycopersicum,NA,NA,126,tomato
site_16,47.526,-122.333,9/23/15,Late,Geraniaceae,Geranium,robertianum,NA,NA,10,herbrobert
site_16,47.526,-122.333,7/2/15,Mid,Solanaceae,Solanum,tuberosum,NA,NA,6,potato
site_16,47.526,-122.333,9/21/14,Late,Lamiaceae,Prunella,vulgaris,NA,NA,19,healall
site_16,47.526,-122.333,7/2/15,Mid,Cucurbitaceae,Cucumis,sativus,NA,NA,9,cucumber
site_16,47.526,-122.333,9/21/14,Late,Convolvulaceae,Convolvulus,arvensis,NA,NA,2,fieldmorningglory
site_16,47.526,-122.333,9/21/14,Late,Cucurbitaceae,Cucumis,sativus,NA,NA,28,cucumber
site_16,47.526,-122.333,9/23/15,Late,Cucurbitaceae,Cucurbita,pepo,NA,cylindrica,2,zucchini
site_16,47.526,-122.333,9/23/15,Late,Asteraceae,Taraxacum,NA,NA,NA,1,dandelion
site_16,47.526,-122.333,9/21/14,Late,Fabaceae,Trifolium,repens,NA,NA,1,whiteclover
site_16,47.526,-122.333,7/15/14,Mid,Polygonaceae,Polygonum,NA,NA,NA,25,smartweed
site_16,47.526,-122.333,7/15/14,Mid,Convolvulaceae,Convolvulus,arvensis,NA,NA,21,fieldmorningglory
site_16,47.526,-122.333,7/15/14,Mid,Fabaceae,Phaseolus,coccineus,NA,NA,125,polebean
site_16,47.526,-122.333,9/23/15,Late,Fabaceae,Trifolium,pratense,NA,NA,1,redclover
site_16,47.526,-122.333,9/21/14,Late,Cucurbitaceae,Cucurbita,pepo,NA,torticollia,11,crooknecksquash
site_16,47.526,-122.333,7/15/14,Mid,Amaranthaceae,Beta,vulgaris,NA,NA,1,beet
site_16,47.526,-122.333,9/21/14,Late,Solanaceae,Physalis,philadelphica,NA,NA,13,tomatillo
site_16,47.526,-122.333,9/21/14,Late,Cucurbitaceae,Cucurbita,pepo,NA,NA,1,acornsquash
site_16,47.526,-122.333,7/2/15,Mid,Lamiaceae,Prunella,vulgaris,NA,NA,10,healall
site_16,47.526,-122.333,5/20/15,Early,Lamiaceae,Lamium,amplexicaule,NA,NA,30,henbit
site_16,47.526,-122.333,9/21/14,Late,Cucurbitaceae,Cucurbita,pepo,NA,NA,14,straightyellowsquash
site_16,47.526,-122.333,7/15/14,Mid,Cucurbitaceae,Cucumis,sativus,NA,NA,2,cucumber
site_16,47.526,-122.333,5/16/14,Early,Rosaceae,Rubus,NA,NA,NA,NA,raspberry
site_16,47.526,-122.333,9/21/14,Late,Asteraceae,Helianthus,annuum,NA,NA,6,sunflower
site_16,47.526,-122.333,5/20/15,Early,Boraginaceae,Symphytum,NA,NA,NA,5,comfrey
site_16,47.526,-122.333,9/23/15,Late,Brassicaceae,Brassica,oleracea,NA,NA,1,kale
site_16,47.526,-122.333,7/2/15,Mid,Apiaceae,Coriandrum,sativum,NA,NA,6,cilantro
site_16,47.526,-122.333,7/15/14,Mid,Cucurbitaceae,Cucurbita,NA,NA,NA,4,squash
site_16,47.526,-122.333,7/2/15,Mid,Convolvulaceae,Convolvulus,arvensis,NA,NA,1,fieldmorningglory
site_16,47.526,-122.333,5/16/14,Early,Fabaceae,Trifolium,repens,NA,NA,NA,whiteclover
site_16,47.526,-122.333,7/15/14,Mid,Brassicaceae,Brassica,oleracea,NA,NA,7,cultivatedmustard
site_16,47.526,-122.333,9/21/14,Late,Cucurbitaceae,Cucurbita,pepo,NA,cylindrica,12,zucchini
site_16,47.526,-122.333,9/21/14,Late,Fabaceae,Phaseolus,vulgaris,NA,NA,55,bushbean
site_16,47.526,-122.333,7/2/15,Mid,Solanaceae,Solanum,NA,NA,NA,2,nightshade
site_16,47.526,-122.333,9/23/15,Late,Lamiaceae,Prunella,vulgaris,NA,NA,6,healall
site_16,47.526,-122.333,7/15/14,Mid,Asteraceae,Galinsoga,quadriradiata,NA,NA,162,fringedquickweed
site_16,47.526,-122.333,5/20/15,Early,Asteraceae,Sonchus,oleraceus,NA,NA,1,commonsowthistle
site_16,47.526,-122.333,5/16/14,Early,Lamiaceae,Lavandula,NA,NA,NA,NA,lavender
site_16,47.526,-122.333,9/21/14,Late,Fabaceae,Trifolium,pratense,NA,NA,7,redclover
site_16,47.526,-122.333,5/16/14,Early,Brassicaceae,Brassica,rapa,NA,NA,NA,fieldmustard
site_16,47.526,-122.333,7/2/15,Mid,Cucurbitaceae,Cucurbita,pepo,NA,NA,4,summersquash
site_16,47.526,-122.333,7/15/14,Mid,Cucurbitaceae,Cucurbita,pepo,NA,cylindrica,20,zucchini
site_16,47.526,-122.333,9/21/14,Late,Brassicaceae,Brassica,oleracea,NA,NA,1,broccoli
site_16,47.526,-122.333,5/20/15,Early,Brassicaceae,Brassica,oleracea,NA,NA,12,broccoli
site_16,47.526,-122.333,9/21/14,Late,Brassicaceae,Capsella,bursa-pastoris,NA,NA,1,sheppardspurse
site_16,47.526,-122.333,9/23/15,Late,Solanaceae,Solanum,lycopersicum,NA,NA,2,tomato
site_16,47.526,-122.333,5/20/15,Early,Brassicaceae,Brassica,oleracea,NA,NA,4,kale
site_16,47.526,-122.333,7/2/15,Mid,Portulacaceae,Portulaca,oleracea,NA,NA,5,commonpurslane
site_16,47.526,-122.333,7/15/14,Mid,Solanaceae,Physalis,philadelphica,NA,NA,2,tomatillo
site_16,47.526,-122.333,7/15/14,Mid,Convolvulaceae,Convolvulus,arvensis,NA,NA,43,fieldmorningglory
site_16,47.526,-122.333,7/2/15,Mid,Brassicaceae,Capsella,bursa-pastoris,NA,NA,1,sheppardspurse
site_16,47.526,-122.333,7/15/14,Mid,Solanaceae,Physalis,philadelphica,NA,NA,100,tomatillo
site_16,47.526,-122.333,5/20/15,Early,Fabaceae,Trifolium,pratense,NA,NA,8,redclover
site_16,47.526,-122.333,9/21/14,Late,Cucurbitaceae,Cucurbita,NA,NA,NA,69,squash
site_16,47.526,-122.333,9/21/14,Late,Polygonaceae,Polygonum,NA,NA,NA,5,smartweed
site_16,47.526,-122.333,5/20/15,Early,Solanaceae,Solanum,lycopersicum,NA,NA,6,tomato
site_16,47.526,-122.333,7/15/14,Mid,Boraginaceae,Borago,NA,NA,NA,1,borage
site_16,47.526,-122.333,5/20/15,Early,Rosaceae,Rubus,NA,NA,NA,31,raspberry
site_16,47.526,-122.333,5/20/15,Early,Brassicaceae,Capsella,bursa-pastoris,NA,NA,27,sheppardspurse
site_16,47.526,-122.333,9/23/15,Late,Solanaceae,Physalis,philadelphica,NA,NA,1,tomatillo
site_16,47.526,-122.333,7/2/15,Mid,Asteraceae,Sonchus,oleraceus,NA,NA,1,commonsowthistle
site_16,47.526,-122.333,5/20/15,Early,Asteraceae,Taraxacum,NA,NA,NA,3,dandelion
site_16,47.526,-122.333,5/20/15,Early,Fabaceae,Pisum,sativum,NA,NA,69,pea
site_16,47.526,-122.333,9/23/15,Late,Cucurbitaceae,NA,NA,NA,NA,4,squash
site_16,47.526,-122.333,9/23/15,Late,Chenopodiaceae,Chenopodium,album,NA,NA,1,lambsquarters
site_16,47.526,-122.333,9/23/15,Late,Lamiaceae,Origanum,vulgare,NA,NA,3,commonoregano
site_16,47.526,-122.333,5/20/15,Early,Ranunculaceae,Ranunculus,NA,NA,NA,24,buttercup
site_17,46.874,-122.901,7/14/14,Mid,Fabaceae,Trifolium,repens,NA,NA,452,whiteclover
site_17,46.874,-122.901,7/14/14,Mid,Amaryllidaceae,Allium,NA,NA,NA,6,Allium
site_17,46.874,-122.901,7/14/14,Mid,Plantaginaceae,Plantago,lanceolata,NA,NA,7,narrowleafplantain
site_17,46.874,-122.901,7/14/14,Mid,Brassicaceae,Raphanus,sativus,NA,NA,13,radish
site_17,46.874,-122.901,7/14/14,Mid,Asteraceae,Taraxacum,NA,NA,NA,4,dandelion
site_17,46.874,-122.901,7/14/14,Mid,Solanaceae,Capsicum,annuum,NA,NA,20,peppers
site_17,46.874,-122.901,7/14/14,Mid,Solanaceae,Physalis,philadelphica,NA,NA,7,tomatillo
site_17,46.874,-122.901,5/12/14,Early,Ericaceae,Rhododendron,NA,NA,NA,NA,rhododendron
site_17,46.874,-122.901,7/14/14,Mid,Polygonaceae,Polygonum,NA,NA,NA,68,smartweed
site_17,46.874,-122.901,7/14/14,Mid,Solanaceae,Solanum,lycopersicum,NA,NA,88,tomato
site_17,46.874,-122.901,7/14/14,Mid,Asteraceae,Achillea,millefolium,NA,NA,3,yarrow
site_17,46.874,-122.901,5/12/14,Early,Oleaceae,Syringa,NA,NA,NA,NA,lilac
site_17,46.874,-122.901,7/14/14,Mid,Asteraceae,Anthemis,NA,NA,NA,10,mayweed
site_17,46.874,-122.901,5/12/14,Early,Rosaceae,Rubus,NA,NA,NA,NA,raspberry
site_17,46.874,-122.901,5/12/14,Early,Fabaceae,Trifolium,pratense,NA,NA,NA,redclover
site_17,46.874,-122.901,9/16/14,Late,Asteraceae,Hypochaeris,radicata,NA,NA,20,flatweedcatsear
site_17,46.874,-122.901,9/16/14,Late,Lamiaceae,Mentha,spicata,NA,NA,1,spearmint
site_17,46.874,-122.901,9/16/14,Late,Fabaceae,Trifolium,repens,NA,NA,57,whiteclover
site_17,46.874,-122.901,7/14/14,Mid,Amaryllidaceae,Allium,schoenoprasum,NA,NA,1,chives
site_17,46.874,-122.901,9/16/14,Late,Fabaceae,Phaseolus,coccineus,NA,NA,19,scarletrunnerbean
site_17,46.874,-122.901,7/14/14,Mid,Ranunculaceae,Ranunculus,NA,NA,NA,14,buttercup
site_17,46.874,-122.901,9/16/14,Late,Polygonaceae,Polygonum,NA,NA,NA,32,smartweed
site_17,46.874,-122.901,9/16/14,Late,Apiaceae,Daucus,carota,NA,NA,3,wildcarrot
site_17,46.874,-122.901,9/16/14,Late,Brassicaceae,Raphanus,sativus,NA,NA,12,radish
site_17,46.874,-122.901,5/12/14,Early,Ranunculaceae,Ranunculus,NA,NA,NA,NA,buttercup
site_17,46.874,-122.901,7/14/14,Mid,Brassicaceae,Capsella,bursa-pastoris,NA,NA,8,sheppardspurse
site_17,46.874,-122.901,9/16/14,Late,Lamiaceae,Lamium,amplexicaule,NA,NA,3,henbit
site_17,46.874,-122.901,9/16/14,Late,Asteraceae,Helianthus,annuum,NA,NA,4,sunflower
site_17,46.874,-122.901,9/16/14,Late,Solanaceae,Solanum,sarrachoides,NA,NA,8,hairynightshade
site_17,46.874,-122.901,9/16/14,Late,Asteraceae,Sonchus,NA,NA,NA,180,pricklysowthistle
site_17,46.874,-122.901,5/12/14,Early,Brassicaceae,Brassica,oleracea,NA,NA,NA,kale
site_17,46.874,-122.901,7/14/14,Mid,Caprifoliaceae,Lonicera,japonica,NA,NA,1,honeysuckle
site_17,46.874,-122.901,9/16/14,Late,Asteraceae,Sonchus,NA,NA,NA,36,pricklysowthistle
site_17,46.874,-122.901,5/12/14,Early,Rosaceae,Malus,domestica,NA,NA,NA,apple
site_17,46.874,-122.901,7/14/14,Mid,Lamiaceae,Prunella,vulgaris,NA,NA,31,healall
site_17,46.874,-122.901,7/14/14,Mid,Asteraceae,Hypochaeris,radicata,NA,NA,293,flatweedcatsear
site_17,46.874,-122.901,9/16/14,Late,Cucurbitaceae,Cucurbita,pepo,NA,cylindrica,11,zucchini
site_18,47.543,-122.287,9/9/15,Late,Solanaceae,Physalis,philadelphica,NA,NA,11,tomatillo
site_18,47.543,-122.287,9/4/16,Late,Brassicaceae,Brassica,rapa,narinosa,NA,1,tatsoi
site_18,47.543,-122.287,5/30/16,Early,Amaranthaceae,Amaranthus,palmeri,NA,NA,1,pigweed
site_18,47.543,-122.287,9/4/16,Late,Asteraceae,Helianthus,annuum,NA,NA,2,sunflower
site_18,47.543,-122.287,9/14/14,Late,Amaryllidaceae,Allium,NA,NA,NA,3,Allium
site_18,47.543,-122.287,9/14/14,Late,Fabaceae,Phaseolus,vulgaris,NA,NA,13,bushbean
site_18,47.543,-122.287,5/30/16,Early,Alstroemeriaceae,Alstroemeria,NA,NA,NA,4,alstroemeria
site_18,47.543,-122.287,9/4/16,Late,Polemoniaceae,Phlox,NA,NA,NA,6,phlox
site_18,47.543,-122.287,9/4/16,Late,Polygonaceae,Polygonum,NA,NA,NA,6,smartweed
site_18,47.543,-122.287,7/16/14,Mid,Brassicaceae,Brassica,oleracea,NA,NA,4,kale
site_18,47.543,-122.287,7/16/14,Mid,Amaryllidaceae,Allium,NA,NA,NA,16,Allium
site_18,47.543,-122.287,9/9/15,Late,Cucurbitaceae,Cucumis,sativus,NA,NA,1,cucumber
site_18,47.543,-122.287,9/9/15,Late,Fabaceae,Phaseolus,coccineus,NA,NA,2,polebean
site_18,47.543,-122.287,9/14/14,Late,Cucurbitaceae,Cucurbita,NA,NA,NA,13,squash
site_18,47.543,-122.287,7/24/16,Mid,Iridaceae,Gladiolus,NA,NA,NA,7,gladiolus
site_18,47.543,-122.287,9/9/15,Late,Solanaceae,Solanum,lycopersicum,NA,NA,3,tomato
site_18,47.543,-122.287,9/14/14,Late,Alstroemeriaceae,Alstroemeria,NA,NA,NA,4,alstroemeria
site_18,47.543,-122.287,9/9/15,Late,Asteraceae,Cosmos,NA,NA,NA,1,cosmos
site_18,47.543,-122.287,7/3/15,Mid,Asteraceae,NA,NA,NA,NA,14,Asterspp
site_18,47.543,-122.287,9/14/14,Late,Asteraceae,Aster,NA,NA,NA,8,purpleaster
site_18,47.543,-122.287,7/16/14,Mid,Solanaceae,Physalis,philadelphica,NA,NA,54,tomatillo
site_18,47.543,-122.287,7/16/14,Mid,Apiaceae,Coriandrum,sativum,NA,NA,19,cilantro
site_18,47.543,-122.287,7/16/14,Mid,Asteraceae,Helianthus,annuum,NA,NA,2,sunflower
site_18,47.543,-122.287,9/9/15,Late,Lamiaceae,Thymus,NA,NA,NA,1,culinarythyme
site_18,47.543,-122.287,9/9/15,Late,Lamiaceae,Ocimum,basilicum,NA,NA,1,thaibasil
site_18,47.543,-122.287,9/4/16,Late,Fabaceae,Phaseolus,vulgaris,NA,NA,6,polebean
site_18,47.543,-122.287,7/24/16,Mid,Caryophyllaceae,Stellaria,NA,NA,NA,2,chickweed
site_18,47.543,-122.287,7/16/14,Mid,Lamiaceae,Thymus,NA,NA,NA,1,culinarythyme
site_18,47.543,-122.287,9/4/16,Late,Solanaceae,Solanum,lycopersicum,NA,NA,7,tomato
site_18,47.543,-122.287,9/4/16,Late,Brassicaceae,Capsella,bursa-pastoris,NA,NA,2,sheppardspurse
site_18,47.543,-122.287,9/14/14,Late,Polygonaceae,Polygonum,NA,NA,NA,5,smartweed
site_18,47.543,-122.287,9/4/16,Late,Asteraceae,Cosmos,NA,NA,NA,5,cosmos
site_18,47.543,-122.287,9/4/16,Late,Cucurbitaceae,Cucumis,sativus,NA,NA,4,cucumber
site_18,47.543,-122.287,9/4/16,Late,Solanaceae,Solanum,nigrum,NA,NA,5,blacknightshade
site_18,47.543,-122.287,9/14/14,Late,Lamiaceae,Monarda,citriodora,NA,NA,12,lemonbeebalm
site_18,47.543,-122.287,7/16/14,Mid,Fabaceae,Phaseolus,coccineus,NA,NA,10,scarletrunnerbean
site_18,47.543,-122.287,9/9/15,Late,Amaranthaceae,Amaranthus,NA,NA,NA,1,amaranth
site_18,47.543,-122.287,7/24/16,Mid,Amaranthaceae,Amaranthus,palmeri,NA,NA,5,pigweed
site_18,47.543,-122.287,9/14/14,Late,Fabaceae,Phaseolus,coccineus,NA,NA,4,polebean
site_18,47.543,-122.287,7/16/14,Mid,Iridaceae,Gladiolus,NA,NA,NA,8,gladiolus
site_18,47.543,-122.287,5/21/15,Early,Rosaceae,Rubus,NA,NA,NA,4,raspberry
site_18,47.543,-122.287,7/16/14,Mid,Amaranthaceae,Amaranthus,NA,NA,NA,5,amaranth
site_18,47.543,-122.287,9/14/14,Late,Asteraceae,Cosmos,NA,NA,NA,7,cosmos
site_18,47.543,-122.287,9/14/14,Late,Polemoniaceae,Phlox,NA,NA,NA,11,phlox
site_18,47.543,-122.287,9/14/14,Late,Iridaceae,Gladiolus,NA,NA,NA,1,gladiolus
site_18,47.543,-122.287,7/24/16,Mid,Solanaceae,Physalis,philadelphica,NA,NA,3,tomatillo
site_18,47.543,-122.287,9/4/16,Late,Lamiaceae,Plectranthus,NA,NA,NA,1,coleus
site_18,47.543,-122.287,7/24/16,Mid,Solanaceae,Capsicum,annuum,NA,NA,1,peppers
site_18,47.543,-122.287,7/16/14,Mid,Cucurbitaceae,Cucurbita,pepo,NA,cylindrica,17,zucchini
site_18,47.543,-122.287,9/9/15,Late,Polygonaceae,Polygonum,NA,NA,NA,20,smartweed
site_18,47.543,-122.287,9/14/14,Late,Cucurbitaceae,Cucurbita,pepo,NA,cylindrica,2,zucchini
site_18,47.543,-122.287,9/4/16,Late,Asteraceae,Dahlia,NA,NA,NA,10,dahlia
site_18,47.543,-122.287,9/9/15,Late,Asteraceae,Taraxacum,NA,NA,NA,2,dandelion
site_18,47.543,-122.287,9/14/14,Late,Cucurbitaceae,Cucurbita,pepo,NA,torticollia,9,crooknecksquash
site_18,47.543,-122.287,7/16/14,Mid,Asteraceae,Aster,NA,NA,NA,6,Asterspp
site_18,47.543,-122.287,9/14/14,Late,Fabaceae,Phaseolus,coccineus,NA,NA,3,scarletrunnerbean
site_18,47.543,-122.287,7/16/14,Mid,Apiaceae,Daucus,carota,NA,NA,1,wildcarrot
site_18,47.543,-122.287,9/4/16,Late,Alstroemeriaceae,Alstroemeria,NA,NA,NA,2,alstroemeria
site_18,47.543,-122.287,7/16/14,Mid,Amaryllidaceae,Allium,schoenoprasum,NA,NA,2,chives
site_18,47.543,-122.287,7/24/16,Mid,Cucurbitaceae,Cucurbita,pepo,NA,cylindrica,1,zucchini
site_18,47.543,-122.287,9/14/14,Late,Brassicaceae,Brassica,oleracea,NA,NA,9,cultivatedmustard
site_18,47.543,-122.287,7/16/14,Mid,Asteraceae,Dahlia,NA,NA,NA,10,dahlia
site_18,47.543,-122.287,7/16/14,Mid,Fabaceae,Phaseolus,vulgaris,NA,NA,5,bushbean
site_18,47.543,-122.287,9/9/15,Late,Solanaceae,Solanum,sarrachoides,NA,NA,2,hairynightshade
site_18,47.543,-122.287,9/14/14,Late,Cucurbitaceae,Cucumis,sativus,NA,NA,21,cucumber
site_18,47.543,-122.287,9/14/14,Late,Solanaceae,Solanum,lycopersicum,NA,NA,10,tomato
site_18,47.543,-122.287,5/21/15,Early,Ranunculaceae,Ranunculus,NA,NA,NA,37,buttercup
site_18,47.543,-122.287,5/21/15,Early,Fabaceae,Trifolium,repens,NA,NA,10,whiteclover
site_18,47.543,-122.287,7/24/16,Mid,Polemoniaceae,Phlox,NA,NA,NA,1,phlox
site_18,47.543,-122.287,5/21/15,Early,Liliaceae,Lilium,NA,NA,NA,1,tigerlily
site_18,47.543,-122.287,7/24/16,Mid,Fabaceae,Phaseolus,vulgaris,NA,NA,5,polebean
site_18,47.543,-122.287,9/14/14,Late,Solanaceae,Physalis,philadelphica,NA,NA,15,tomatillo
site_18,47.543,-122.287,9/9/15,Late,Asteraceae,Lettuca,sativa,NA,NA,6,lettuce
site_18,47.543,-122.287,9/14/14,Late,Asteraceae,Chrysanthemum,NA,NA,NA,4,buttonmum
site_18,47.543,-122.287,7/16/14,Mid,Solanaceae,Solanum,lycopersicum,NA,NA,28,tomato
site_18,47.543,-122.287,5/13/14,Early,Fabaceae,Trifolium,repens,NA,NA,NA,whiteclover
site_18,47.543,-122.287,9/9/15,Late,Asteraceae,Hypochaeris,radicata,NA,NA,2,flatweedcatsear
site_18,47.543,-122.287,9/4/16,Late,Cucurbitaceae,Cucurbita,pepo,NA,cylindrica,1,zucchini
site_18,47.543,-122.287,5/21/15,Early,Asteraceae,Taraxacum,NA,NA,NA,16,dandelion
site_18,47.543,-122.287,7/16/14,Mid,Alstroemeriaceae,Alstroemeria,NA,NA,NA,3,alstroemeria
site_18,47.543,-122.287,7/16/14,Mid,Cleomaceae,NA,NA,NA,NA,6,cleome
site_18,47.543,-122.287,9/14/14,Late,Asteraceae,Tagetes,NA,NA,NA,3,marigold
site_18,47.543,-122.287,7/3/15,Mid,Liliaceae,Lilium,NA,NA,NA,4,tigerlily
site_18,47.543,-122.287,9/14/14,Late,Asteraceae,Helianthus,annuum,NA,NA,23,sunflower
site_18,47.543,-122.287,7/24/16,Mid,Poaceae,Zea,mays,NA,NA,14,corn
site_18,47.543,-122.287,9/14/14,Late,Asteraceae,Dahlia,NA,NA,NA,16,dahlia
site_18,47.543,-122.287,7/16/14,Mid,Polemoniaceae,Phlox,NA,NA,NA,77,phlox
site_18,47.543,-122.287,7/16/14,Mid,Rosaceae,Rosa,NA,NA,NA,3,rose
site_18,47.543,-122.287,9/14/14,Late,Apiaceae,Coriandrum,sativum,NA,NA,7,cilantro
site_18,47.543,-122.287,5/13/14,Early,Fabaceae,Trifolium,pratense,NA,NA,NA,redclover
site_18,47.543,-122.287,9/9/15,Late,Alstroemeriaceae,Alstroemeria,NA,NA,NA,8,alstroemeria
site_18,47.543,-122.287,7/24/16,Mid,Asteraceae,Lettuca,sativa,NA,NA,2,lettuce
site_18,47.543,-122.287,7/3/15,Mid,Solanaceae,Solanum,tuberosum,NA,NA,2,potato
site_18,47.543,-122.287,9/14/14,Late,Asteraceae,Hypochaeris,radicata,NA,NA,1,flatweedcatsear
site_18,47.543,-122.287,7/3/15,Mid,Brassicaceae,Brassica,oleracea,NA,NA,11,cabbage
site_18,47.543,-122.287,7/3/15,Mid,Poaceae,Zea,mays,NA,NA,4,corn
site_18,47.543,-122.287,7/16/14,Mid,Fabaceae,Phaseolus,coccineus,NA,NA,183,polebean
site_18,47.543,-122.287,7/16/14,Mid,Asteraceae,Taraxacum,NA,NA,NA,2,dandelion
site_18,47.543,-122.287,7/16/14,Mid,Brassicaceae,Brassica,oleracea,NA,NA,9,cultivatedmustard
site_18,47.543,-122.287,7/3/15,Mid,Solanaceae,Solanum,lycopersicum,NA,NA,2,tomato
site_18,47.543,-122.287,5/21/15,Early,Lamiaceae,Thymus,NA,NA,NA,1,culinarythyme
site_18,47.543,-122.287,7/16/14,Mid,Cucurbitaceae,Cucumis,sativus,NA,NA,69,cucumber
site_18,47.543,-122.287,9/9/15,Late,Asteraceae,Dahlia,NA,NA,NA,12,dahlia
site_18,47.543,-122.287,9/9/15,Late,Asteraceae,Helianthus,annuum,NA,NA,3,sunflower
site_18,47.543,-122.287,7/3/15,Mid,Amaryllidaceae,Allium,NA,NA,NA,4,Allium
site_18,47.543,-122.287,5/21/15,Early,Fabaceae,Pisum,sativum,NA,NA,31,pea
site_18,47.543,-122.287,5/21/15,Early,Brassicaceae,Brassica,oleracea,NA,NA,2,kale
site_18,47.543,-122.287,5/21/15,Early,Amaryllidaceae,Allium,NA,NA,NA,12,Allium
site_18,47.543,-122.287,7/24/16,Mid,Solanaceae,Solanum,lycopersicum,NA,NA,4,tomato
site_18,47.543,-122.287,7/3/15,Mid,Cucurbitaceae,Cucumis,sativus,NA,NA,4,cucumber
site_18,47.543,-122.287,7/3/15,Mid,Apiaceae,Coriandrum,sativum,NA,NA,2,cilantro
site_18,47.543,-122.287,7/3/15,Mid,Fabaceae,Phaseolus,coccineus,NA,NA,14,polebean
site_18,47.543,-122.287,9/14/14,Late,Brassicaceae,Raphanus,sativus,NA,NA,2,radish
site_18,47.543,-122.287,5/21/15,Early,Alstroemeriaceae,Alstroemeria,NA,NA,NA,3,alstroemeria
site_18,47.543,-122.287,9/9/15,Late,Brassicaceae,Brassica,oleracea,NA,NA,2,broccoli
site_18,47.543,-122.287,9/14/14,Late,Asteraceae,Lettuca,sativa,NA,NA,4,lettuce
site_18,47.543,-122.287,7/16/14,Mid,Asteraceae,Tagetes,NA,NA,NA,5,marigold
site_18,47.543,-122.287,7/16/14,Mid,Poaceae,Zea,mays,NA,NA,176,corn
site_18,47.543,-122.287,9/14/14,Late,Plumbaginaceae,Limonium,NA,NA,NA,2,statice
site_18,47.543,-122.287,9/14/14,Late,Apiaceae,Daucus,carota,NA,NA,1,carrot
site_18,47.543,-122.287,7/3/15,Mid,Asteraceae,Dahlia,NA,NA,NA,14,dahlia
site_18,47.543,-122.287,9/14/14,Late,Amaryllidaceae,Allium,NA,NA,NA,3,Allium
site_18,47.543,-122.287,7/3/15,Mid,Lamiaceae,Salvia,NA,NA,NA,1,culinarysage
site_18,47.543,-122.287,7/16/14,Mid,Cucurbitaceae,Cucurbita,NA,NA,NA,102,squash
site_18,47.543,-122.287,5/21/15,Early,Brassicaceae,Brassica,oleracea,NA,NA,1,collardgreens
site_18,47.543,-122.287,5/13/14,Early,Fabaceae,Vicia,NA,NA,NA,NA,vetch
site_18,47.543,-122.287,7/3/15,Mid,Cucurbitaceae,Cucurbita,pepo,NA,cylindrica,12,zucchini
site_18,47.543,-122.287,7/3/15,Mid,Asteraceae,NA,NA,NA,NA,9,chamomile
site_18,47.543,-122.287,7/24/16,Mid,Cucurbitaceae,Cucumis,sativus,NA,NA,3,cucumber
